case_id,video,query_id,template,query,method,true_concept1,true_concept2,parsed_concepts,routeable,parser_success,route,selected_indices,fscore,exact_fscore,query_relevance_or,query_relevance_and
P01:Hall_Garden:implicit_unseen,P01,Hall_Garden,implicit_unseen,别的内容可以省略，只保留涉及大厅、花园的部分。,LLM-Parsed,Hall,Garden,"[""Hall"", ""Garden""]",True,True,intent_selector,"[38, 473, 481, 500, 1525, 1527, 1530, 1537, 1628, 1629, 1630, 1651, 1705, 1714, 1722, 1724, 1725, 1726, 1727, 1728, 1729, 1730, 1732, 1736, 1737, 1739, 1743, 1744, 1746, 1747, 1748, 1749, 1750, 1751, 1753, 1756, 1757, 1758, 1759, 1760, 1766, 1768, 1769, 1770, 1771, 1773, 1775, 1779, 1784, 1798, 1807, 1808, 1887, 1896, 2600]",0.4505620261572641,0.031746031746031744,0.36363636363636365,0.0
P01:Hall_Garden:implicit_unseen,P01,Hall_Garden,implicit_unseen,别的内容可以省略，只保留涉及大厅、花园的部分。,Rule-Parsed,Hall,Garden,"[""Hall"", ""Garden""]",True,True,intent_selector,"[38, 473, 481, 500, 1525, 1527, 1530, 1537, 1628, 1629, 1630, 1651, 1705, 1714, 1722, 1724, 1725, 1726, 1727, 1728, 1729, 1730, 1732, 1736, 1737, 1739, 1743, 1744, 1746, 1747, 1748, 1749, 1750, 1751, 1753, 1756, 1757, 1758, 1759, 1760, 1766, 1768, 1769, 1770, 1771, 1773, 1775, 1779, 1784, 1798, 1807, 1808, 1887, 1896, 2600]",0.4505620261572641,0.031746031746031744,0.36363636363636365,0.0
P01:Hall_Garden:implicit_unseen,P01,Hall_Garden,implicit_unseen,别的内容可以省略，只保留涉及大厅、花园的部分。,No-Intent-Visual,Hall,Garden,[],False,False,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.44490597585835684,0.015873015873015872,0.07272727272727272,0.0
P01:Hands_Men:focus_unseen,P01,Hands_Men,focus_unseen,请围绕手与男性整理视频中的精华内容。,Oracle-Intent,Hands,Men,"[""Hands"", ""Men""]",True,True,intent_selector,"[47, 58, 71, 78, 79, 94, 119, 135, 149, 152, 163, 165, 166, 171, 177, 185, 194, 195, 198, 200, 202, 204, 206, 215, 216, 225, 227, 229, 236, 238, 253, 255, 257, 258, 259, 260, 261, 262, 263, 265, 278, 279, 280, 284, 289, 291, 293, 297, 300, 301, 361, 383, 390, 1241, 1243]",0.3608381956208044,0.03864734299516908,1.0,0.7818181818181819
P01:Hands_Men:focus_unseen,P01,Hands_Men,focus_unseen,请围绕手与男性整理视频中的精华内容。,LLM-Parsed,Hands,Men,"[""Hands"", ""Men""]",True,True,intent_selector,"[47, 58, 71, 78, 79, 94, 119, 135, 149, 152, 163, 165, 166, 171, 177, 185, 194, 195, 198, 200, 202, 204, 206, 215, 216, 225, 227, 229, 236, 238, 253, 255, 257, 258, 259, 260, 261, 262, 263, 265, 278, 279, 280, 284, 289, 291, 293, 297, 300, 301, 361, 383, 390, 1241, 1243]",0.3608381956208044,0.03864734299516908,1.0,0.7818181818181819
P01:Hands_Men:focus_unseen,P01,Hands_Men,focus_unseen,请围绕手与男性整理视频中的精华内容。,Rule-Parsed,Hands,Men,"[""Hands"", ""Men""]",True,True,intent_selector,"[47, 58, 71, 78, 79, 94, 119, 135, 149, 152, 163, 165, 166, 171, 177, 185, 194, 195, 198, 200, 202, 204, 206, 215, 216, 225, 227, 229, 236, 238, 253, 255, 257, 258, 259, 260, 261, 262, 263, 265, 278, 279, 280, 284, 289, 291, 293, 297, 300, 301, 361, 383, 390, 1241, 1243]",0.3608381956208044,0.03864734299516908,1.0,0.7818181818181819
P01:Hands_Men:focus_unseen,P01,Hands_Men,focus_unseen,请围绕手与男性整理视频中的精华内容。,No-Intent-Visual,Hands,Men,[],False,False,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.3386264299307778,0.03864734299516908,0.6909090909090909,0.10909090909090909
P01:Hands_Men:question_unseen,P01,Hands_Men,question_unseen,在整段视频里，哪些画面和手以及男性最相关？请给出关键帧。,Oracle-Intent,Hands,Men,"[""Hands"", ""Men""]",True,True,intent_selector,"[47, 58, 71, 78, 79, 94, 119, 135, 149, 152, 163, 165, 166, 171, 177, 185, 194, 195, 198, 200, 202, 204, 206, 215, 216, 225, 227, 229, 236, 238, 253, 255, 257, 258, 259, 260, 261, 262, 263, 265, 278, 279, 280, 284, 289, 291, 293, 297, 300, 301, 361, 383, 390, 1241, 1243]",0.3608381956208044,0.03864734299516908,1.0,0.7818181818181819
P01:Hands_Men:question_unseen,P01,Hands_Men,question_unseen,在整段视频里，哪些画面和手以及男性最相关？请给出关键帧。,LLM-Parsed,Hands,Men,"[""Hands"", ""Men""]",True,True,intent_selector,"[47, 58, 71, 78, 79, 94, 119, 135, 149, 152, 163, 165, 166, 171, 177, 185, 194, 195, 198, 200, 202, 204, 206, 215, 216, 225, 227, 229, 236, 238, 253, 255, 257, 258, 259, 260, 261, 262, 263, 265, 278, 279, 280, 284, 289, 291, 293, 297, 300, 301, 361, 383, 390, 1241, 1243]",0.3608381956208044,0.03864734299516908,1.0,0.7818181818181819
P01:Hands_Men:question_unseen,P01,Hands_Men,question_unseen,在整段视频里，哪些画面和手以及男性最相关？请给出关键帧。,Rule-Parsed,Hands,Men,"[""Hands"", ""Men""]",True,True,intent_selector,"[47, 58, 71, 78, 79, 94, 119, 135, 149, 152, 163, 165, 166, 171, 177, 185, 194, 195, 198, 200, 202, 204, 206, 215, 216, 225, 227, 229, 236, 238, 253, 255, 257, 258, 259, 260, 261, 262, 263, 265, 278, 279, 280, 284, 289, 291, 293, 297, 300, 301, 361, 383, 390, 1241, 1243]",0.3608381956208044,0.03864734299516908,1.0,0.7818181818181819
P01:Hands_Men:question_unseen,P01,Hands_Men,question_unseen,在整段视频里，哪些画面和手以及男性最相关？请给出关键帧。,No-Intent-Visual,Hands,Men,[],False,False,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.3386264299307778,0.03864734299516908,0.6909090909090909,0.10909090909090909
P01:Hands_Men:implicit_unseen,P01,Hands_Men,implicit_unseen,别的内容可以省略，只保留涉及手、男性的部分。,Oracle-Intent,Hands,Men,"[""Hands"", ""Men""]",True,True,intent_selector,"[47, 58, 71, 78, 79, 94, 119, 135, 149, 152, 163, 165, 166, 171, 177, 185, 194, 195, 198, 200, 202, 204, 206, 215, 216, 225, 227, 229, 236, 238, 253, 255, 257, 258, 259, 260, 261, 262, 263, 265, 278, 279, 280, 284, 289, 291, 293, 297, 300, 301, 361, 383, 390, 1241, 1243]",0.3608381956208044,0.03864734299516908,1.0,0.7818181818181819
P01:Hands_Men:implicit_unseen,P01,Hands_Men,implicit_unseen,别的内容可以省略，只保留涉及手、男性的部分。,LLM-Parsed,Hands,Men,"[""Hands"", ""Men""]",True,True,intent_selector,"[47, 58, 71, 78, 79, 94, 119, 135, 149, 152, 163, 165, 166, 171, 177, 185, 194, 195, 198, 200, 202, 204, 206, 215, 216, 225, 227, 229, 236, 238, 253, 255, 257, 258, 259, 260, 261, 262, 263, 265, 278, 279, 280, 284, 289, 291, 293, 297, 300, 301, 361, 383, 390, 1241, 1243]",0.3608381956208044,0.03864734299516908,1.0,0.7818181818181819
P01:Hands_Men:implicit_unseen,P01,Hands_Men,implicit_unseen,别的内容可以省略，只保留涉及手、男性的部分。,Rule-Parsed,Hands,Men,"[""Hands"", ""Men""]",True,True,intent_selector,"[47, 58, 71, 78, 79, 94, 119, 135, 149, 152, 163, 165, 166, 171, 177, 185, 194, 195, 198, 200, 202, 204, 206, 215, 216, 225, 227, 229, 236, 238, 253, 255, 257, 258, 259, 260, 261, 262, 263, 265, 278, 279, 280, 284, 289, 291, 293, 297, 300, 301, 361, 383, 390, 1241, 1243]",0.3608381956208044,0.03864734299516908,1.0,0.7818181818181819
P01:Hands_Men:implicit_unseen,P01,Hands_Men,implicit_unseen,别的内容可以省略，只保留涉及手、男性的部分。,No-Intent-Visual,Hands,Men,[],False,False,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.3386264299307778,0.03864734299516908,0.6909090909090909,0.10909090909090909
P01:Hat_Phone:focus_unseen,P01,Hat_Phone,focus_unseen,请围绕帽子与手机整理视频中的精华内容。,Oracle-Intent,Hat,Phone,"[""Hat"", ""Phone""]",True,True,intent_selector,"[22, 181, 258, 316, 319, 320, 459, 686, 688, 707, 714, 716, 877, 981, 989, 990, 1146, 1207, 1314, 1333, 1335, 1336, 1337, 1345, 1346, 1347, 1348, 1350, 1351, 1352, 1353, 1354, 1355, 1356, 1357, 1358, 1360, 1594, 1595, 1599, 1674, 1679, 1852, 1905, 1985, 1986, 2045, 2048, 2058, 2307, 2308, 2309, 2315, 2771, 2782]",0.4561262507983819,0.08196721311475409,0.7636363636363637,0.0
P01:Hat_Phone:focus_unseen,P01,Hat_Phone,focus_unseen,请围绕帽子与手机整理视频中的精华内容。,LLM-Parsed,Hat,Phone,"[""Hat"", ""Phone""]",True,True,intent_selector,"[22, 181, 258, 316, 319, 320, 459, 686, 688, 707, 714, 716, 877, 981, 989, 990, 1146, 1207, 1314, 1333, 1335, 1336, 1337, 1345, 1346, 1347, 1348, 1350, 1351, 1352, 1353, 1354, 1355, 1356, 1357, 1358, 1360, 1594, 1595, 1599, 1674, 1679, 1852, 1905, 1985, 1986, 2045, 2048, 2058, 2307, 2308, 2309, 2315, 2771, 2782]",0.4561262507983819,0.08196721311475409,0.7636363636363637,0.0
P01:Hat_Phone:focus_unseen,P01,Hat_Phone,focus_unseen,请围绕帽子与手机整理视频中的精华内容。,Rule-Parsed,Hat,Phone,"[""Hat"", ""Phone""]",True,True,intent_selector,"[22, 181, 258, 316, 319, 320, 459, 686, 688, 707, 714, 716, 877, 981, 989, 990, 1146, 1207, 1314, 1333, 1335, 1336, 1337, 1345, 1346, 1347, 1348, 1350, 1351, 1352, 1353, 1354, 1355, 1356, 1357, 1358, 1360, 1594, 1595, 1599, 1674, 1679, 1852, 1905, 1985, 1986, 2045, 2048, 2058, 2307, 2308, 2309, 2315, 2771, 2782]",0.4561262507983819,0.08196721311475409,0.7636363636363637,0.0
P01:Hat_Phone:focus_unseen,P01,Hat_Phone,focus_unseen,请围绕帽子与手机整理视频中的精华内容。,No-Intent-Visual,Hat,Phone,[],False,False,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.5043911007025761,0.016393442622950817,0.21818181818181817,0.0
P01:Hat_Phone:question_unseen,P01,Hat_Phone,question_unseen,在整段视频里，哪些画面和帽子以及手机最相关？请给出关键帧。,Oracle-Intent,Hat,Phone,"[""Hat"", ""Phone""]",True,True,intent_selector,"[22, 181, 258, 316, 319, 320, 459, 686, 688, 707, 714, 716, 877, 981, 989, 990, 1146, 1207, 1314, 1333, 1335, 1336, 1337, 1345, 1346, 1347, 1348, 1350, 1351, 1352, 1353, 1354, 1355, 1356, 1357, 1358, 1360, 1594, 1595, 1599, 1674, 1679, 1852, 1905, 1985, 1986, 2045, 2048, 2058, 2307, 2308, 2309, 2315, 2771, 2782]",0.4561262507983819,0.08196721311475409,0.7636363636363637,0.0
P01:Hat_Phone:question_unseen,P01,Hat_Phone,question_unseen,在整段视频里，哪些画面和帽子以及手机最相关？请给出关键帧。,LLM-Parsed,Hat,Phone,"[""Hat"", ""Phone""]",True,True,intent_selector,"[22, 181, 258, 316, 319, 320, 459, 686, 688, 707, 714, 716, 877, 981, 989, 990, 1146, 1207, 1314, 1333, 1335, 1336, 1337, 1345, 1346, 1347, 1348, 1350, 1351, 1352, 1353, 1354, 1355, 1356, 1357, 1358, 1360, 1594, 1595, 1599, 1674, 1679, 1852, 1905, 1985, 1986, 2045, 2048, 2058, 2307, 2308, 2309, 2315, 2771, 2782]",0.4561262507983819,0.08196721311475409,0.7636363636363637,0.0
P01:Hat_Phone:question_unseen,P01,Hat_Phone,question_unseen,在整段视频里，哪些画面和帽子以及手机最相关？请给出关键帧。,Rule-Parsed,Hat,Phone,"[""Hat"", ""Phone""]",True,True,intent_selector,"[22, 181, 258, 316, 319, 320, 459, 686, 688, 707, 714, 716, 877, 981, 989, 990, 1146, 1207, 1314, 1333, 1335, 1336, 1337, 1345, 1346, 1347, 1348, 1350, 1351, 1352, 1353, 1354, 1355, 1356, 1357, 1358, 1360, 1594, 1595, 1599, 1674, 1679, 1852, 1905, 1985, 1986, 2045, 2048, 2058, 2307, 2308, 2309, 2315, 2771, 2782]",0.4561262507983819,0.08196721311475409,0.7636363636363637,0.0
P01:Hat_Phone:question_unseen,P01,Hat_Phone,question_unseen,在整段视频里，哪些画面和帽子以及手机最相关？请给出关键帧。,No-Intent-Visual,Hat,Phone,[],False,False,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.5043911007025761,0.016393442622950817,0.21818181818181817,0.0
P01:Hat_Phone:implicit_unseen,P01,Hat_Phone,implicit_unseen,别的内容可以省略，只保留涉及帽子、手机的部分。,Oracle-Intent,Hat,Phone,"[""Hat"", ""Phone""]",True,True,intent_selector,"[22, 181, 258, 316, 319, 320, 459, 686, 688, 707, 714, 716, 877, 981, 989, 990, 1146, 1207, 1314, 1333, 1335, 1336, 1337, 1345, 1346, 1347, 1348, 1350, 1351, 1352, 1353, 1354, 1355, 1356, 1357, 1358, 1360, 1594, 1595, 1599, 1674, 1679, 1852, 1905, 1985, 1986, 2045, 2048, 2058, 2307, 2308, 2309, 2315, 2771, 2782]",0.4561262507983819,0.08196721311475409,0.7636363636363637,0.0
P01:Hat_Phone:implicit_unseen,P01,Hat_Phone,implicit_unseen,别的内容可以省略，只保留涉及帽子、手机的部分。,LLM-Parsed,Hat,Phone,"[""Hat"", ""Phone""]",True,True,intent_selector,"[22, 181, 258, 316, 319, 320, 459, 686, 688, 707, 714, 716, 877, 981, 989, 990, 1146, 1207, 1314, 1333, 1335, 1336, 1337, 1345, 1346, 1347, 1348, 1350, 1351, 1352, 1353, 1354, 1355, 1356, 1357, 1358, 1360, 1594, 1595, 1599, 1674, 1679, 1852, 1905, 1985, 1986, 2045, 2048, 2058, 2307, 2308, 2309, 2315, 2771, 2782]",0.4561262507983819,0.08196721311475409,0.7636363636363637,0.0
P01:Hat_Phone:implicit_unseen,P01,Hat_Phone,implicit_unseen,别的内容可以省略，只保留涉及帽子、手机的部分。,Rule-Parsed,Hat,Phone,"[""Hat"", ""Phone""]",True,True,intent_selector,"[22, 181, 258, 316, 319, 320, 459, 686, 688, 707, 714, 716, 877, 981, 989, 990, 1146, 1207, 1314, 1333, 1335, 1336, 1337, 1345, 1346, 1347, 1348, 1350, 1351, 1352, 1353, 1354, 1355, 1356, 1357, 1358, 1360, 1594, 1595, 1599, 1674, 1679, 1852, 1905, 1985, 1986, 2045, 2048, 2058, 2307, 2308, 2309, 2315, 2771, 2782]",0.4561262507983819,0.08196721311475409,0.7636363636363637,0.0
P01:Hat_Phone:implicit_unseen,P01,Hat_Phone,implicit_unseen,别的内容可以省略，只保留涉及帽子、手机的部分。,No-Intent-Visual,Hat,Phone,[],False,False,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.5043911007025761,0.016393442622950817,0.21818181818181817,0.0
P01:Lady_Boat:focus_unseen,P01,Lady_Boat,focus_unseen,请围绕女性与船整理视频中的精华内容。,Oracle-Intent,Lady,Boat,"[""Lady"", ""Boat""]",True,True,intent_selector,"[190, 241, 253, 255, 260, 283, 287, 292, 295, 296, 314, 315, 346, 357, 394, 412, 421, 422, 436, 439, 440, 491, 492, 806, 835, 859, 861, 873, 892, 975, 1035, 1093, 1147, 1151, 1152, 1159, 1208, 1516, 1527, 1594, 1645, 1710, 1721, 1740, 1743, 1755, 1771, 1775, 1785, 1786, 1794, 1798, 1799, 1806, 1808]",0.4721727177931558,0.043795620437956206,0.509090909090909,0.0
P01:Lady_Boat:focus_unseen,P01,Lady_Boat,focus_unseen,请围绕女性与船整理视频中的精华内容。,LLM-Parsed,Lady,Boat,"[""Lady"", ""Boat""]",True,True,intent_selector,"[190, 241, 253, 255, 260, 283, 287, 292, 295, 296, 314, 315, 346, 357, 394, 412, 421, 422, 436, 439, 440, 491, 492, 806, 835, 859, 861, 873, 892, 975, 1035, 1093, 1147, 1151, 1152, 1159, 1208, 1516, 1527, 1594, 1645, 1710, 1721, 1740, 1743, 1755, 1771, 1775, 1785, 1786, 1794, 1798, 1799, 1806, 1808]",0.4721727177931558,0.043795620437956206,0.509090909090909,0.0
P01:Lady_Boat:focus_unseen,P01,Lady_Boat,focus_unseen,请围绕女性与船整理视频中的精华内容。,Rule-Parsed,Lady,Boat,"[""Lady"", ""Boat""]",True,True,intent_selector,"[190, 241, 253, 255, 260, 283, 287, 292, 295, 296, 314, 315, 346, 357, 394, 412, 421, 422, 436, 439, 440, 491, 492, 806, 835, 859, 861, 873, 892, 975, 1035, 1093, 1147, 1151, 1152, 1159, 1208, 1516, 1527, 1594, 1645, 1710, 1721, 1740, 1743, 1755, 1771, 1775, 1785, 1786, 1794, 1798, 1799, 1806, 1808]",0.4721727177931558,0.043795620437956206,0.509090909090909,0.0
P01:Lady_Boat:focus_unseen,P01,Lady_Boat,focus_unseen,请围绕女性与船整理视频中的精华内容。,No-Intent-Visual,Lady,Boat,[],False,False,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.4072760977870467,0.0,0.05454545454545454,0.0
P01:Lady_Boat:question_unseen,P01,Lady_Boat,question_unseen,在整段视频里，哪些画面和女性以及船最相关？请给出关键帧。,Oracle-Intent,Lady,Boat,"[""Lady"", ""Boat""]",True,True,intent_selector,"[190, 241, 253, 255, 260, 283, 287, 292, 295, 296, 314, 315, 346, 357, 394, 412, 421, 422, 436, 439, 440, 491, 492, 806, 835, 859, 861, 873, 892, 975, 1035, 1093, 1147, 1151, 1152, 1159, 1208, 1516, 1527, 1594, 1645, 1710, 1721, 1740, 1743, 1755, 1771, 1775, 1785, 1786, 1794, 1798, 1799, 1806, 1808]",0.4721727177931558,0.043795620437956206,0.509090909090909,0.0
P01:Lady_Boat:question_unseen,P01,Lady_Boat,question_unseen,在整段视频里，哪些画面和女性以及船最相关？请给出关键帧。,LLM-Parsed,Lady,Boat,"[""Lady"", ""Boat""]",True,True,intent_selector,"[190, 241, 253, 255, 260, 283, 287, 292, 295, 296, 314, 315, 346, 357, 394, 412, 421, 422, 436, 439, 440, 491, 492, 806, 835, 859, 861, 873, 892, 975, 1035, 1093, 1147, 1151, 1152, 1159, 1208, 1516, 1527, 1594, 1645, 1710, 1721, 1740, 1743, 1755, 1771, 1775, 1785, 1786, 1794, 1798, 1799, 1806, 1808]",0.4721727177931558,0.043795620437956206,0.509090909090909,0.0
P01:Lady_Boat:question_unseen,P01,Lady_Boat,question_unseen,在整段视频里，哪些画面和女性以及船最相关？请给出关键帧。,Rule-Parsed,Lady,Boat,"[""Lady"", ""Boat""]",True,True,intent_selector,"[190, 241, 253, 255, 260, 283, 287, 292, 295, 296, 314, 315, 346, 357, 394, 412, 421, 422, 436, 439, 440, 491, 492, 806, 835, 859, 861, 873, 892, 975, 1035, 1093, 1147, 1151, 1152, 1159, 1208, 1516, 1527, 1594, 1645, 1710, 1721, 1740, 1743, 1755, 1771, 1775, 1785, 1786, 1794, 1798, 1799, 1806, 1808]",0.4721727177931558,0.043795620437956206,0.509090909090909,0.0
P01:Lady_Boat:question_unseen,P01,Lady_Boat,question_unseen,在整段视频里，哪些画面和女性以及船最相关？请给出关键帧。,No-Intent-Visual,Lady,Boat,[],False,False,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.4072760977870467,0.0,0.05454545454545454,0.0
P01:Lady_Boat:implicit_unseen,P01,Lady_Boat,implicit_unseen,别的内容可以省略，只保留涉及女性、船的部分。,Oracle-Intent,Lady,Boat,"[""Lady"", ""Boat""]",True,True,intent_selector,"[190, 241, 253, 255, 260, 283, 287, 292, 295, 296, 314, 315, 346, 357, 394, 412, 421, 422, 436, 439, 440, 491, 492, 806, 835, 859, 861, 873, 892, 975, 1035, 1093, 1147, 1151, 1152, 1159, 1208, 1516, 1527, 1594, 1645, 1710, 1721, 1740, 1743, 1755, 1771, 1775, 1785, 1786, 1794, 1798, 1799, 1806, 1808]",0.4721727177931558,0.043795620437956206,0.509090909090909,0.0
P01:Lady_Boat:implicit_unseen,P01,Lady_Boat,implicit_unseen,别的内容可以省略，只保留涉及女性、船的部分。,LLM-Parsed,Lady,Boat,"[""Lady"", ""Boat""]",True,True,intent_selector,"[190, 241, 253, 255, 260, 283, 287, 292, 295, 296, 314, 315, 346, 357, 394, 412, 421, 422, 436, 439, 440, 491, 492, 806, 835, 859, 861, 873, 892, 975, 1035, 1093, 1147, 1151, 1152, 1159, 1208, 1516, 1527, 1594, 1645, 1710, 1721, 1740, 1743, 1755, 1771, 1775, 1785, 1786, 1794, 1798, 1799, 1806, 1808]",0.4721727177931558,0.043795620437956206,0.509090909090909,0.0
P01:Lady_Boat:implicit_unseen,P01,Lady_Boat,implicit_unseen,别的内容可以省略，只保留涉及女性、船的部分。,Rule-Parsed,Lady,Boat,"[""Lady"", ""Boat""]",True,True,intent_selector,"[190, 241, 253, 255, 260, 283, 287, 292, 295, 296, 314, 315, 346, 357, 394, 412, 421, 422, 436, 439, 440, 491, 492, 806, 835, 859, 861, 873, 892, 975, 1035, 1093, 1147, 1151, 1152, 1159, 1208, 1516, 1527, 1594, 1645, 1710, 1721, 1740, 1743, 1755, 1771, 1775, 1785, 1786, 1794, 1798, 1799, 1806, 1808]",0.4721727177931558,0.043795620437956206,0.509090909090909,0.0
P01:Lady_Boat:implicit_unseen,P01,Lady_Boat,implicit_unseen,别的内容可以省略，只保留涉及女性、船的部分。,No-Intent-Visual,Lady,Boat,[],False,False,visual_fallback,"[2782, 2781, 2780, 2779, 2778, 915, 917, 914, 918, 916, 2777, 919, 1962, 1391, 1963, 1801, 1390, 979, 920, 923, 828, 1466, 977, 1699, 1607, 827, 1647, 978, 1389, 1802, 1551, 1606, 2529, 1536, 1058, 1345, 1795, 1964, 1337, 2775, 1336, 1349, 1544, 1700, 924, 1346, 2499, 775, 569, 882, 1392, 1550, 1597, 1347, 714]",0.4072760977870467,0.0,0.05454545454545454,0.0
P01:Market_Beach:focus_unseen,P01,Market_Beach,focus_unseen,请围绕市场与海滩整理视频中的精华内容。,Oracle-Intent,Market,Beach,"[""Market"", ""Beach""]",True,True,intent_selector,"[6, 9, 32, 467, 473, 490, 596, 605, 606, 610, 773, 1310, 1314, 1525, 1555, 1556, 1558, 1569, 1581, 1587, 1589, 1617, 1620, 1658, 1713, 1812, 1813, 1835, 1837, 1838, 1839, 1841, 1843, 1844, 1846, 1848, 1850, 1852, 1861, 1862, 1863, 1865, 1866, 1868, 1869, 1871, 1872, 1873, 1874, 1875, 1876, 1877, 1878, 1880, 1881]",0.49103302611367133,0.08064516129032258,0.6909090909090909,0.0
P01:Market_Beach:focus_unseen,P01,Market_Beach,focus_unseen,请围绕市场与海滩整理视频中的精华内容。,LLM-Parsed,Market,Beach,"[""Market"", ""Beach""]",True,True,intent_selector,"[6, 9, 32, 467, 473, 490, 596, 605, 606, 610, 773, 1310, 1314, 1525, 1555, 1556, 1558, 1569, 1581, 1587, 1589, 1617, 1620, 1658, 1713, 1812, 1813, 1835, 1837, 1838, 1839, 1841, 1843, 1844, 1846, 1848, 1850, 1852, 1861, 1862, 1863, 1865, 1866, 1868, 1869, 1871, 1872, 1873, 1874, 1875, 1876, 1877, 1878, 1880, 1881]",0.49103302611367133,0.08064516129032258,0.6909090909090909,0.0
P01:Market_Beach:focus_unseen,P01,Market_Beach,focus_unseen,请围绕市场与海滩整理视频中的精华内容。,Rule-Parsed,Market,Beach,"[""Market"", ""Beach""]",True,True,intent_selector,"[6, 9, 32, 467, 473, 490, 596, 605, 606, 610, 773, 1310, 1314, 1525, 1555, 1556, 1558, 1569, 1581, 1587, 1589, 1617, 1620, 1658, 1713, 1812, 1813, 1835, 1837, 1838, 1839, 1841, 1843, 1844, 1846, 1848, 1850, 1852, 1861, 1862, 1863, 1865, 1866, 1868, 1869, 1871, 1872, 1873, 1874, 1875, 1876, 1877, 1878, 1880, 1881]",0.49103302611367133,0.08064516129032258,0.6909090909090909,0.0
